2024-03-04 18:49:43
Return in %: 1229.786844 num trades: 13 Longs entered: 7 Shorts entereed: 6 win %: 38.461538% Duration Long: 234 Duration Short: 61
Return in %: 1203.427890 num trades: 11 Longs entered: 6 Shorts entereed: 5 win %: 36.363636% Duration Long: 236 Duration Short: 59
Return in %: 1052.709119 num trades: 11 Longs entered: 6 Shorts entereed: 5 win %: 36.363636% Duration Long: 237 Duration Short: 58
Return in %: 1007.268095 num trades: 11 Longs entered: 6 Shorts entereed: 5 win %: 36.363636% Duration Long: 239 Duration Short: 56
Return in %: 1051.722139 num trades: 11 Longs entered: 6 Shorts entereed: 5 win %: 36.363636% Duration Long: 240 Duration Short: 55
Return in %: 635.643151 num trades: 11 Longs entered: 6 Shorts entereed: 5 win %: 36.363636% Duration Long: 241 Duration Short: 54
Return in %: 611.332204 num trades: 11 Longs entered: 6 Shorts entereed: 5 win %: 36.363636% Duration Long: 242 Duration Short: 53
Return in %: 644.813863 num trades: 11 Longs entered: 6 Shorts entereed: 5 win %: 36.363636% Duration Long: 243 Duration Short: 52
Return in %: 644.813863 num trades: 11 Longs entered: 6 Shorts entereed: 5 win %: 36.363636% Duration Long: 243 Duration Short: 52
Return in %: 700.998950 num trades: 9 Longs entered: 5 Shorts entereed: 4 win %: 44.444444% Duration Long: 245 Duration Short: 50
Return in %: 700.998950 num trades: 9 Longs entered: 5 Shorts entereed: 4 win %: 44.444444% Duration Long: 245 Duration Short: 50
Return in %: 700.998950 num trades: 9 Longs entered: 5 Shorts entereed: 4 win %: 44.444444% Duration Long: 245 Duration Short: 50
Return in %: 618.969885 num trades: 9 Longs entered: 5 Shorts entereed: 4 win %: 44.444444% Duration Long: 246 Duration Short: 49
Return in %: 389.747854 num trades: 65 Longs entered: 33 Shorts entereed: 32 win %: 46.153846% Duration Long: 194 Duration Short: 100
Return in %: 420.723069 num trades: 47 Longs entered: 24 Shorts entereed: 23 win %: 42.553191% Duration Long: 199 Duration Short: 95
Return in %: 223.160010 num trades: 39 Longs entered: 20 Shorts entereed: 19 win %: 30.769231% Duration Long: 204 Duration Short: 90
Return in %: 221.833393 num trades: 35 Longs entered: 18 Shorts entereed: 17 win %: 34.285714% Duration Long: 201 Duration Short: 93
Return in %: 219.658658 num trades: 29 Longs entered: 15 Shorts entereed: 14 win %: 34.482759% Duration Long: 210 Duration Short: 84
Return in %: 361.208523 num trades: 27 Longs entered: 14 Shorts entereed: 13 win %: 40.740741% Duration Long: 213 Duration Short: 81
Return in %: 309.772822 num trades: 25 Longs entered: 13 Shorts entereed: 12 win %: 40.000000% Duration Long: 216 Duration Short: 78
